GAME_ID,TEAM0_TEAM_ABBREVIATION,TEAM0_PTS,TEAM0_REB,TEAM0_AST,TEAM0_FG_PCT,TEAM0_TO,TEAM0_PLUS_MINUS,TEAM0_TEAM_ORDER,TEAM1_TEAM_ABBREVIATION,TEAM1_PTS,TEAM1_REB,TEAM1_AST,TEAM1_FG_PCT,TEAM1_TO,TEAM1_PLUS_MINUS,TEAM1_TEAM_ORDER,TEAM0_WIN,TEAM0_GAME_DATE,TEAM1_GAME_DATE,TEAM0_ELO,TEAM1_ELO
22400194,DEN,135.0,39.0,37.0,0.617,,,0,MIA,122.0,33.0,33.0,0.489,,,1,1,2024-11-08,2024-11-08,,
22400195,LAL,116.0,45.0,28.0,0.518,,,0,PHI,106.0,44.0,28.0,0.406,,,1,1,2024-11-08,2024-11-08,,
22400196,LAC,107.0,48.0,20.0,0.444,,,0,SAC,98.0,35.0,19.0,0.474,,,1,1,2024-11-08,2024-11-08,,
22400197,UTA,111.0,45.0,23.0,0.463,,,0,SAS,110.0,37.0,29.0,0.447,,,1,1,2024-11-09,2024-11-09,,
22400198,CHI,125.0,47.0,30.0,0.5,,,0,ATL,113.0,39.0,31.0,0.461,,,1,1,2024-11-09,2024-11-09,,
22400199,CLE,105.0,33.0,24.0,0.541,,,0,BKN,100.0,36.0,21.0,0.447,,,1,1,2024-11-09,2024-11-09,,
22400200,LAC,105.0,47.0,18.0,0.461,,,0,TOR,103.0,44.0,26.0,0.421,,,1,1,2024-11-09,2024-11-09,,
22400201,HOU,101.0,53.0,19.0,0.409,,,0,DET,99.0,46.0,21.0,0.429,,,1,1,2024-11-10,2024-11-10,,
22400202,BOS,113.0,42.0,27.0,0.407,,,0,MIL,107.0,41.0,21.0,0.481,,,1,1,2024-11-10,2024-11-10,,
22400203,IND,132.0,32.0,27.0,0.511,,,0,NYK,121.0,39.0,23.0,0.554,,,1,1,2024-11-10,2024-11-10,,
22400204,ORL,121.0,44.0,25.0,0.451,,,0,WAS,94.0,37.0,20.0,0.458,,,1,1,2024-11-10,2024-11-10,,
22400205,PHI,107.0,40.0,24.0,0.464,,,0,CHA,105.0,50.0,22.0,0.379,,,1,1,2024-11-10,2024-11-10,,
22400206,MIA,95.0,43.0,18.0,0.442,,,0,MIN,94.0,47.0,22.0,0.398,,,1,1,2024-11-10,2024-11-10,,
22400207,GSW,127.0,46.0,35.0,0.506,,,0,OKC,116.0,41.0,25.0,0.447,,,1,1,2024-11-10,2024-11-10,,
22400208,DEN,122.0,45.0,35.0,0.506,,,0,DAL,120.0,42.0,29.0,0.533,,,1,1,2024-11-10,2024-11-10,,
22400209,SAC,127.0,57.0,23.0,0.49,,,0,PHX,118.0,48.0,30.0,0.419,,,1,1,2024-11-10,2024-11-10,,
22400210,MEM,134.0,51.0,32.0,0.553,,,0,POR,89.0,43.0,18.0,0.34,,,1,1,2024-11-10,2024-11-10,,
22400211,LAL,123.0,33.0,30.0,0.512,,,0,TOR,103.0,40.0,26.0,0.451,,,1,1,2024-11-10,2024-11-10,,
22400212,CLE,119.0,43.0,26.0,0.443,,,0,CHI,113.0,51.0,26.0,0.494,,,1,1,2024-11-11,2024-11-11,,
22400213,HOU,107.0,58.0,13.0,0.46,,,0,WAS,92.0,34.0,21.0,0.409,,,1,1,2024-11-11,2024-11-11,,
22400214,BKN,107.0,46.0,24.0,0.429,,,0,NOP,105.0,45.0,31.0,0.447,,,1,1,2024-11-11,2024-11-11,,
22400215,OKC,134.0,29.0,31.0,0.516,,,0,LAC,128.0,47.0,31.0,0.55,,,1,1,2024-11-11,2024-11-11,,
22400216,SAS,116.0,44.0,31.0,0.506,,,0,SAC,96.0,37.0,18.0,0.429,,,1,1,2024-11-11,2024-11-11,,
22400217,ORL,94.0,50.0,26.0,0.405,,,0,IND,90.0,41.0,22.0,0.381,,,1,1,2024-11-13,2024-11-13,,
22400218,BOS,139.0,45.0,35.0,0.538,,,0,BKN,114.0,34.0,26.0,0.506,,,1,1,2024-11-13,2024-11-13,,
22400219,CHI,124.0,40.0,31.0,0.537,,,0,NYK,123.0,40.0,31.0,0.511,,,1,1,2024-11-13,2024-11-13,,
22400220,CLE,114.0,46.0,25.0,0.494,,,0,PHI,106.0,45.0,24.0,0.446,,,1,1,2024-11-13,2024-11-13,,
22400221,OKC,106.0,31.0,20.0,0.443,,,0,NOP,88.0,58.0,21.0,0.395,,,1,1,2024-11-13,2024-11-13,,
22400222,HOU,111.0,59.0,28.0,0.433,,,0,LAC,103.0,42.0,27.0,0.396,,,1,1,2024-11-13,2024-11-13,,
22400223,MIL,127.0,47.0,26.0,0.474,,,0,DET,120.0,45.0,29.0,0.46,,,1,1,2024-11-13,2024-11-13,,
22400224,SAS,139.0,39.0,38.0,0.522,,,0,WAS,130.0,41.0,27.0,0.516,,,1,1,2024-11-13,2024-11-13,,
22400225,LAL,128.0,42.0,31.0,0.506,,,0,MEM,123.0,41.0,28.0,0.472,,,1,1,2024-11-13,2024-11-13,,
22400226,POR,106.0,47.0,17.0,0.458,,,0,MIN,98.0,41.0,16.0,0.394,,,1,1,2024-11-13,2024-11-13,,
22400227,SAC,127.0,45.0,38.0,0.641,,,0,PHX,104.0,40.0,23.0,0.371,,,1,1,2024-11-13,2024-11-13,,
22400228,UTA,115.0,40.0,25.0,0.506,,,0,DAL,113.0,30.0,25.0,0.506,,,1,1,2024-11-14,2024-11-14,,
22400229,CHA,115.0,53.0,25.0,0.441,,,0,MIL,114.0,40.0,31.0,0.511,,,1,1,2024-11-16,2024-11-16,,
22400230,BOS,126.0,42.0,30.0,0.444,,,0,TOR,123.0,46.0,35.0,0.51,,,1,1,2024-11-16,2024-11-16,,
22400231,LAL,104.0,43.0,24.0,0.438,,,0,NOP,99.0,50.0,24.0,0.422,,,1,1,2024-11-16,2024-11-16,,
22400232,DAL,110.0,53.0,26.0,0.468,,,0,SAS,93.0,45.0,21.0,0.318,,,1,1,2024-11-16,2024-11-16,,
22400233,SAC,121.0,35.0,24.0,0.506,,,0,UTA,117.0,33.0,16.0,0.493,,,1,1,2024-11-16,2024-11-16,,
22400234,MIN,120.0,32.0,27.0,0.525,,,0,PHX,117.0,41.0,29.0,0.541,,,1,1,2024-11-17,2024-11-17,,
22400235,IND,119.0,45.0,30.0,0.518,,,0,MIA,110.0,38.0,21.0,0.4,,,1,1,2024-11-17,2024-11-17,,
22400236,CLE,128.0,48.0,26.0,0.571,,,0,CHA,114.0,40.0,34.0,0.408,,,1,1,2024-11-17,2024-11-17,,
22400237,DET,124.0,51.0,27.0,0.474,,,0,WAS,104.0,39.0,21.0,0.47,,,1,1,2024-11-17,2024-11-17,,
22400238,MEM,105.0,45.0,31.0,0.451,,,0,DEN,90.0,39.0,23.0,0.417,,,1,1,2024-11-17,2024-11-17,,
22400239,POR,114.0,40.0,31.0,0.463,,,0,ATL,110.0,47.0,30.0,0.459,,,1,1,2024-11-17,2024-11-17,,
22400240,NYK,114.0,47.0,33.0,0.489,,,0,BKN,104.0,35.0,31.0,0.421,,,1,1,2024-11-17,2024-11-17,,
22400241,HOU,143.0,66.0,34.0,0.524,,,0,CHI,107.0,47.0,26.0,0.336,,,1,1,2024-11-17,2024-11-17,,
22400242,DAL,121.0,53.0,18.0,0.476,,,0,OKC,119.0,29.0,29.0,0.494,,,1,1,2024-11-17,2024-11-17,,
22400243,LAC,116.0,41.0,30.0,0.489,,,0,UTA,105.0,41.0,24.0,0.494,,,1,1,2024-11-17,2024-11-17,,
22400244,CHI,122.0,46.0,28.0,0.484,,,0,DET,112.0,48.0,27.0,0.429,,,1,1,2024-11-18,2024-11-18,,
22400245,MIA,106.0,53.0,26.0,0.414,,,0,PHI,89.0,42.0,25.0,0.417,,,1,1,2024-11-18,2024-11-18,,
22400246,NYK,134.0,41.0,37.0,0.56,,,0,WAS,106.0,41.0,23.0,0.473,,,1,1,2024-11-18,2024-11-18,,
22400247,TOR,130.0,46.0,27.0,0.585,,,0,IND,119.0,32.0,29.0,0.444,,,1,1,2024-11-18,2024-11-18,,
22400248,MIL,101.0,43.0,21.0,0.458,,,0,HOU,100.0,53.0,19.0,0.4,,,1,1,2024-11-18,2024-11-18,,
22400249,ORL,109.0,38.0,28.0,0.513,,,0,PHX,99.0,45.0,25.0,0.422,,,1,1,2024-11-18,2024-11-18,,
22400250,ATL,109.0,37.0,34.0,0.47,,,0,SAC,108.0,45.0,24.0,0.435,,,1,1,2024-11-18,2024-11-18,,
22400251,LAC,102.0,44.0,29.0,0.427,,,0,GSW,99.0,45.0,27.0,0.44,,,1,1,2024-11-18,2024-11-18,,
22400252,CLE,128.0,52.0,29.0,0.527,,,0,NOP,100.0,40.0,23.0,0.424,,,1,1,2024-11-20,2024-11-20,,
22400253,MIL,122.0,45.0,30.0,0.55,,,0,CHI,106.0,33.0,25.0,0.466,,,1,1,2024-11-20,2024-11-20,,
22400254,HOU,130.0,47.0,25.0,0.461,,,0,IND,113.0,36.0,19.0,0.53,,,1,1,2024-11-20,2024-11-20,,
22400255,MEM,117.0,41.0,29.0,0.482,,,0,PHI,111.0,41.0,21.0,0.448,,,1,1,2024-11-20,2024-11-20,,
22400256,OKC,109.0,46.0,24.0,0.44,,,0,POR,99.0,49.0,18.0,0.405,,,1,1,2024-11-20,2024-11-20,,
22400257,NYK,138.0,41.0,30.0,0.581,,,0,PHX,122.0,34.0,30.0,0.489,,,1,1,2024-11-20,2024-11-20,,
22400258,GSW,120.0,54.0,36.0,0.465,,,0,ATL,97.0,65.0,27.0,0.333,,,1,1,2024-11-20,2024-11-20,,
22400259,LAC,104.0,49.0,22.0,0.494,,,0,ORL,93.0,24.0,21.0,0.44,,,1,1,2024-11-20,2024-11-20,,
22400260,CHA,123.0,43.0,23.0,0.473,,,0,DET,121.0,56.0,30.0,0.424,,,1,1,2024-11-21,2024-11-21,,
22400261,TOR,110.0,43.0,22.0,0.514,,,0,MIN,105.0,40.0,16.0,0.413,,,1,1,2024-11-21,2024-11-21,,
22400262,SAS,126.0,51.0,32.0,0.466,,,0,UTA,118.0,49.0,22.0,0.418,,,1,1,2024-11-21,2024-11-21,,
22400263,ORL,119.0,48.0,31.0,0.473,,,0,LAL,118.0,36.0,21.0,0.506,,,1,1,2024-11-21,2024-11-21,,
22400264,UTA,121.0,52.0,30.0,0.506,,,0,NYK,106.0,40.0,25.0,0.39,,,1,1,2024-11-23,2024-11-23,,
22400265,ORL,111.0,44.0,25.0,0.46,,,0,DET,100.0,34.0,16.0,0.467,,,1,1,2024-11-23,2024-11-23,,
22400266,MEM,142.0,49.0,38.0,0.573,,,0,CHI,131.0,35.0,29.0,0.505,,,1,1,2024-11-23,2024-11-23,,
22400267,POR,104.0,53.0,16.0,0.378,,,0,HOU,98.0,43.0,17.0,0.356,,,1,1,2024-11-23,2024-11-23,,
22400268,MIL,125.0,51.0,20.0,0.483,,,0,CHA,119.0,48.0,22.0,0.41,,,1,1,2024-11-23,2024-11-23,,
22400269,SAS,104.0,48.0,29.0,0.447,,,0,GSW,94.0,49.0,29.0,0.379,,,1,1,2024-11-23,2024-11-23,,
22400270,DEN,127.0,48.0,37.0,0.61,,,0,LAL,102.0,32.0,27.0,0.443,,,1,1,2024-11-23,2024-11-23,,
22400271,BOS,107.0,40.0,25.0,0.425,,,0,MIN,105.0,49.0,19.0,0.42,,,1,1,2024-11-24,2024-11-24,,
22400272,IND,115.0,45.0,31.0,0.477,,,0,WAS,103.0,41.0,24.0,0.456,,,1,1,2024-11-24,2024-11-24,,
22400273,MIA,123.0,57.0,27.0,0.43,,,0,DAL,118.0,59.0,29.0,0.419,,,1,1,2024-11-24,2024-11-24,,
22400274,LAC,125.0,44.0,31.0,0.58,,,0,PHI,99.0,33.0,22.0,0.395,,,1,1,2024-11-24,2024-11-24,,
22400275,CLE,122.0,49.0,27.0,0.495,,,0,TOR,108.0,55.0,22.0,0.402,,,1,1,2024-11-24,2024-11-24,,
22400276,BKN,108.0,31.0,24.0,0.48,,,0,SAC,103.0,44.0,21.0,0.481,,,1,1,2024-11-24,2024-11-24,,
22400277,ORL,95.0,39.0,21.0,0.394,,,0,CHA,84.0,52.0,14.0,0.413,,,1,1,2024-11-25,2024-11-25,,
22400278,DET,102.0,38.0,27.0,0.447,,,0,TOR,100.0,50.0,26.0,0.394,,,1,1,2024-11-25,2024-11-25,,
22400279,IND,114.0,41.0,30.0,0.473,,,0,NOP,110.0,44.0,35.0,0.517,,,1,1,2024-11-25,2024-11-25,,
22400280,DAL,129.0,51.0,24.0,0.5,,,0,ATL,119.0,39.0,32.0,0.475,,,1,1,2024-11-25,2024-11-25,,
22400281,BOS,126.0,47.0,33.0,0.511,,,0,LAC,94.0,44.0,18.0,0.433,,,1,1,2024-11-25,2024-11-25,,
22400282,MEM,123.0,60.0,35.0,0.494,,,0,POR,98.0,44.0,22.0,0.333,,,1,1,2024-11-25,2024-11-25,,
22400283,NYK,145.0,43.0,45.0,0.609,,,0,DEN,118.0,33.0,23.0,0.446,,,1,1,2024-11-25,2024-11-25,,
22400284,BKN,128.0,42.0,23.0,0.494,,,0,GSW,120.0,43.0,32.0,0.484,,,1,1,2024-11-25,2024-11-25,,
22400285,OKC,130.0,44.0,28.0,0.558,,,0,SAC,109.0,31.0,24.0,0.483,,,1,1,2024-11-25,2024-11-25,,
22400286,MIA,98.0,44.0,21.0,0.452,,,0,CHA,94.0,43.0,22.0,0.378,,,1,1,2024-11-27,2024-11-27,,
22400287,ATL,135.0,51.0,39.0,0.474,,,0,CLE,124.0,44.0,31.0,0.463,,,1,1,2024-11-27,2024-11-27,,
22400288,IND,121.0,47.0,27.0,0.489,,,0,POR,114.0,38.0,31.0,0.506,,,1,1,2024-11-27,2024-11-27,,
22400289,ORL,133.0,39.0,30.0,0.511,,,0,CHI,119.0,37.0,30.0,0.529,,,1,1,2024-11-27,2024-11-27,,
22400290,HOU,122.0,51.0,23.0,0.455,,,0,PHI,115.0,42.0,19.0,0.448,,,1,1,2024-11-27,2024-11-27,,
22400291,LAC,121.0,47.0,27.0,0.506,,,0,WAS,96.0,40.0,21.0,0.412,,,1,1,2024-11-27,2024-11-27,,
22400292,DAL,129.0,43.0,27.0,0.565,,,0,NYK,114.0,33.0,20.0,0.465,,,1,1,2024-11-27,2024-11-27,,
22400293,MEM,131.0,42.0,31.0,0.548,,,0,DET,111.0,42.0,24.0,0.471,,,1,1,2024-11-27,2024-11-27,,
22400294,SAC,115.0,47.0,28.0,0.489,,,0,MIN,104.0,33.0,25.0,0.446,,,1,1,2024-11-27,2024-11-27,,
22400295,TOR,119.0,52.0,38.0,0.495,,,0,NOP,93.0,47.0,24.0,0.387,,,1,1,2024-11-27,2024-11-27,,
22400296,LAL,119.0,46.0,31.0,0.533,,,0,SAS,101.0,38.0,26.0,0.424,,,1,1,2024-11-27,2024-11-27,,
22400297,BKN,127.0,36.0,32.0,0.506,,,0,PHX,117.0,37.0,25.0,0.532,,,1,1,2024-11-27,2024-11-27,,
22400298,DEN,122.0,39.0,30.0,0.548,,,0,UTA,103.0,47.0,25.0,0.422,,,1,1,2024-11-27,2024-11-27,,
22400299,OKC,105.0,48.0,26.0,0.459,,,0,GSW,101.0,57.0,25.0,0.357,,,1,1,2024-11-27,2024-11-27,,
22400300,ATL,107.0,49.0,27.0,0.487,,,0,CHA,104.0,45.0,23.0,0.372,,,1,1,2024-11-30,2024-11-30,,
22400301,PHI,111.0,50.0,19.0,0.494,,,0,DET,96.0,42.0,22.0,0.385,,,1,1,2024-11-30,2024-11-30,,
22400302,MIL,124.0,38.0,31.0,0.512,,,0,WAS,114.0,41.0,24.0,0.471,,,1,1,2024-11-30,2024-11-30,,
22400303,PHX,113.0,45.0,31.0,0.481,,,0,GSW,105.0,43.0,28.0,0.413,,,1,1,2024-11-30,2024-11-30,,
22400304,DAL,106.0,48.0,30.0,0.456,,,0,UTA,94.0,53.0,20.0,0.358,,,1,1,2024-11-30,2024-11-30,,
22400305,ORL,100.0,52.0,23.0,0.459,,,0,BKN,92.0,33.0,19.0,0.38,,,1,1,2024-12-01,2024-12-01,,
22400306,MEM,136.0,40.0,36.0,0.527,,,0,IND,121.0,41.0,28.0,0.478,,,1,1,2024-12-01,2024-12-01,,
22400307,CLE,115.0,44.0,22.0,0.488,,,0,BOS,111.0,46.0,17.0,0.4,,,1,1,2024-12-01,2024-12-01,,
22400308,NYK,118.0,60.0,30.0,0.457,,,0,NOP,85.0,42.0,20.0,0.372,,,1,1,2024-12-01,2024-12-01,,
22400309,TOR,119.0,47.0,30.0,0.534,,,0,MIA,116.0,45.0,25.0,0.443,,,1,1,2024-12-01,2024-12-01,,
22400310,HOU,119.0,51.0,20.0,0.413,,,0,OKC,116.0,46.0,30.0,0.447,,,1,1,2024-12-01,2024-12-01,,
22400311,LAL,105.0,42.0,23.0,0.443,,,0,UTA,104.0,44.0,27.0,0.506,,,1,1,2024-12-01,2024-12-01,,
22400312,DAL,137.0,33.0,33.0,0.552,,,0,POR,131.0,39.0,29.0,0.583,,,1,1,2024-12-01,2024-12-01,,
22400313,SAS,127.0,38.0,32.0,0.512,,,0,SAC,125.0,51.0,32.0,0.465,,,1,1,2024-12-01,2024-12-01,,
22400314,LAC,126.0,42.0,28.0,0.478,,,0,DEN,122.0,39.0,37.0,0.58,,,1,1,2024-12-01,2024-12-01,,
22400315,ATL,124.0,51.0,30.0,0.51,,,0,NOP,112.0,41.0,21.0,0.44,,,1,1,2024-12-02,2024-12-02,,
22400316,BOS,108.0,54.0,25.0,0.438,,,0,MIA,89.0,44.0,24.0,0.356,,,1,1,2024-12-02,2024-12-02,,
22400317,CHI,128.0,54.0,33.0,0.522,,,0,BKN,102.0,41.0,24.0,0.4,,,1,1,2024-12-02,2024-12-02,,
22400318,MIN,109.0,43.0,31.0,0.506,,,0,LAL,80.0,39.0,19.0,0.405,,,1,1,2024-12-02,2024-12-02,,
22400319,BOS,130.0,43.0,30.0,0.479,,,0,DET,120.0,34.0,27.0,0.512,,,1,1,2024-12-04,2024-12-04,,
22400320,BKN,99.0,43.0,24.0,0.432,,,0,IND,90.0,39.0,20.0,0.427,,,1,1,2024-12-04,2024-12-04,,
22400321,MIA,134.0,52.0,42.0,0.578,,,0,LAL,93.0,36.0,29.0,0.42,,,1,1,2024-12-04,2024-12-04,,
22400322,ORL,106.0,42.0,21.0,0.488,,,0,PHI,102.0,35.0,23.0,0.488,,,1,1,2024-12-04,2024-12-04,,
22400323,ATL,119.0,54.0,29.0,0.441,,,0,MIL,104.0,40.0,23.0,0.423,,,1,1,2024-12-04,2024-12-04,,
22400324,MIN,108.0,50.0,31.0,0.482,,,0,LAC,80.0,46.0,13.0,0.349,,,1,1,2024-12-04,2024-12-04,,
22400325,CLE,126.0,47.0,32.0,0.5,,,0,DEN,114.0,49.0,25.0,0.479,,,1,1,2024-12-05,2024-12-05,,
22400326,DAL,137.0,58.0,27.0,0.539,,,0,WAS,101.0,39.0,25.0,0.394,,,1,1,2024-12-05,2024-12-05,,
22400327,NYK,125.0,43.0,29.0,0.539,,,0,CHA,101.0,40.0,27.0,0.449,,,1,1,2024-12-05,2024-12-05,,
22400328,OKC,129.0,55.0,28.0,0.48,,,0,TOR,92.0,51.0,24.0,0.356,,,1,1,2024-12-05,2024-12-05,,
22400329,MEM,115.0,49.0,27.0,0.475,,,0,SAC,110.0,46.0,19.0,0.398,,,1,1,2024-12-05,2024-12-05,,
22400330,NOP,126.0,44.0,23.0,0.495,,,0,PHX,124.0,46.0,32.0,0.506,,,1,1,2024-12-05,2024-12-05,,
22400331,CHI,139.0,50.0,36.0,0.578,,,0,SAS,124.0,41.0,26.0,0.463,,,1,1,2024-12-05,2024-12-05,,
22400332,GSW,99.0,54.0,19.0,0.419,,,0,HOU,93.0,45.0,20.0,0.376,,,1,1,2024-12-05,2024-12-05,,
22400333,PHI,102.0,37.0,23.0,0.481,,,0,ORL,94.0,38.0,21.0,0.423,,,1,1,2024-12-06,2024-12-06,,
22400334,ATL,134.0,48.0,40.0,0.5,,,0,LAL,132.0,40.0,33.0,0.515,,,1,1,2024-12-06,2024-12-06,,
22400335,BOS,111.0,41.0,27.0,0.46,,,0,MIL,105.0,51.0,16.0,0.426,,,1,1,2024-12-06,2024-12-06,,
22400336,IND,132.0,46.0,33.0,0.565,,,0,CHI,123.0,38.0,33.0,0.474,,,1,1,2024-12-06,2024-12-06,,
22400337,SAC,140.0,44.0,33.0,0.567,,,0,SAS,113.0,42.0,28.0,0.429,,,1,1,2024-12-06,2024-12-06,,
22400338,MIN,107.0,48.0,32.0,0.455,,,0,GSW,90.0,41.0,21.0,0.39,,,1,1,2024-12-06,2024-12-06,,
22400339,UTA,141.0,61.0,34.0,0.552,,,0,POR,99.0,34.0,23.0,0.389,,,1,1,2024-12-06,2024-12-06,,
22400340,CLE,116.0,47.0,28.0,0.5,,,0,CHA,102.0,37.0,21.0,0.43,,,1,1,2024-12-07,2024-12-07,,
22400341,WAS,122.0,46.0,31.0,0.484,,,0,DEN,113.0,48.0,34.0,0.484,,,1,1,2024-12-07,2024-12-07,,
22400342,OKC,119.0,45.0,27.0,0.529,,,0,NOP,109.0,35.0,25.0,0.481,,,1,1,2024-12-07,2024-12-07,,
22400343,DET,120.0,43.0,28.0,0.518,,,0,NYK,111.0,31.0,27.0,0.532,,,1,1,2024-12-07,2024-12-07,,
22400344,DAL,125.0,52.0,21.0,0.469,,,0,TOR,118.0,39.0,37.0,0.462,,,1,1,2024-12-07,2024-12-07,,
22400345,MEM,127.0,52.0,25.0,0.5,,,0,BOS,121.0,51.0,26.0,0.4,,,1,1,2024-12-07,2024-12-07,,
22400346,MIA,121.0,41.0,30.0,0.523,,,0,PHX,111.0,41.0,29.0,0.439,,,1,1,2024-12-07,2024-12-07,,
22400347,PHI,108.0,56.0,25.0,0.467,,,0,CHI,100.0,35.0,29.0,0.407,,,1,1,2024-12-08,2024-12-08,,
22400348,MIL,118.0,31.0,26.0,0.574,,,0,BKN,113.0,30.0,24.0,0.506,,,1,1,2024-12-08,2024-12-08,,
22400349,CHA,113.0,45.0,24.0,0.513,,,0,IND,109.0,29.0,23.0,0.512,,,1,1,2024-12-08,2024-12-08,,
22400350,DEN,141.0,43.0,43.0,0.629,,,0,ATL,111.0,45.0,26.0,0.406,,,1,1,2024-12-08,2024-12-08,,
22400351,MIA,122.0,47.0,27.0,0.477,,,0,CLE,113.0,36.0,25.0,0.477,,,1,1,2024-12-08,2024-12-08,,
22400352,ORL,115.0,44.0,17.0,0.477,,,0,PHX,110.0,39.0,24.0,0.47,,,1,1,2024-12-08,2024-12-08,,
22400353,MEM,140.0,46.0,34.0,0.521,,,0,WAS,112.0,52.0,20.0,0.43,,,1,1,2024-12-08,2024-12-08,,
22400354,SAS,121.0,55.0,27.0,0.452,,,0,NOP,116.0,43.0,26.0,0.434,,,1,1,2024-12-08,2024-12-08,,
22400355,GSW,114.0,45.0,28.0,0.467,,,0,MIN,106.0,39.0,22.0,0.456,,,1,1,2024-12-08,2024-12-08,,
22400356,HOU,117.0,50.0,23.0,0.488,,,0,LAC,106.0,33.0,21.0,0.446,,,1,1,2024-12-08,2024-12-08,,
22400357,SAC,141.0,43.0,39.0,0.57,,,0,UTA,97.0,38.0,21.0,0.388,,,1,1,2024-12-08,2024-12-08,,
22400358,LAL,107.0,40.0,25.0,0.458,,,0,POR,98.0,49.0,17.0,0.417,,,1,1,2024-12-08,2024-12-08,,
22400359,NYK,113.0,40.0,32.0,0.512,,,0,TOR,108.0,51.0,23.0,0.448,,,1,1,2024-12-09,2024-12-09,,
22400360,UTA,126.0,62.0,23.0,0.47,,,0,DET,119.0,39.0,26.0,0.438,,,1,1,2024-12-19,2024-12-19,,
22400361,OKC,105.0,32.0,23.0,0.482,,,0,ORL,99.0,40.0,25.0,0.449,,,1,1,2024-12-19,2024-12-19,,
22400362,WAS,123.0,52.0,33.0,0.494,,,0,CHA,114.0,52.0,30.0,0.406,,,1,1,2024-12-19,2024-12-19,,
22400363,CHI,117.0,56.0,23.0,0.447,,,0,BOS,108.0,45.0,21.0,0.392,,,1,1,2024-12-19,2024-12-19,,
22400364,BKN,101.0,53.0,18.0,0.402,,,0,TOR,94.0,34.0,26.0,0.395,,,1,1,2024-12-19,2024-12-19,,
22400365,HOU,133.0,42.0,34.0,0.575,,,0,NOP,113.0,37.0,25.0,0.446,,,1,1,2024-12-19,2024-12-19,,
22400366,MEM,144.0,60.0,38.0,0.541,,,0,GSW,93.0,36.0,20.0,0.356,,,1,1,2024-12-19,2024-12-19,,
22400367,NYK,133.0,57.0,39.0,0.515,,,0,MIN,107.0,37.0,29.0,0.461,,,1,1,2024-12-19,2024-12-19,,
22400368,LAC,118.0,47.0,30.0,0.518,,,0,DAL,95.0,40.0,21.0,0.395,,,1,1,2024-12-19,2024-12-19,,
22400369,IND,120.0,47.0,30.0,0.438,,,0,PHX,111.0,44.0,28.0,0.488,,,1,1,2024-12-19,2024-12-19,,
22400370,SAS,133.0,42.0,32.0,0.485,,,0,ATL,126.0,53.0,32.0,0.474,,,1,1,2024-12-19,2024-12-19,,
22400371,POR,126.0,45.0,29.0,0.464,,,0,DEN,124.0,40.0,35.0,0.54,,,1,1,2024-12-19,2024-12-19,,
22400372,LAL,113.0,53.0,22.0,0.404,,,0,SAC,100.0,43.0,27.0,0.451,,,1,1,2024-12-19,2024-12-19,,
22400373,PHI,108.0,39.0,30.0,0.494,,,0,CHA,98.0,44.0,22.0,0.462,,,1,1,2024-12-20,2024-12-20,,
22400374,CLE,124.0,48.0,30.0,0.505,,,0,MIL,101.0,45.0,23.0,0.471,,,1,1,2024-12-20,2024-12-20,,
22400375,OKC,104.0,48.0,24.0,0.453,,,0,MIA,97.0,41.0,20.0,0.434,,,1,1,2024-12-20,2024-12-20,,
22400376,LAL,103.0,48.0,23.0,0.482,,,0,SAC,99.0,46.0,25.0,0.433,,,1,1,2024-12-21,2024-12-21,,
22400377,ORL,121.0,41.0,24.0,0.494,,,0,MIA,114.0,38.0,16.0,0.48,,,1,1,2024-12-21,2024-12-21,,
22400378,MEM,128.0,40.0,35.0,0.515,,,0,ATL,112.0,41.0,29.0,0.488,,,1,1,2024-12-21,2024-12-21,,
22400379,UTA,105.0,45.0,25.0,0.477,,,0,BKN,94.0,50.0,24.0,0.404,,,1,1,2024-12-21,2024-12-21,,
22400380,CLE,126.0,49.0,31.0,0.533,,,0,PHI,99.0,41.0,13.0,0.4,,,1,1,2024-12-21,2024-12-21,,
22400381,BOS,123.0,59.0,27.0,0.48,,,0,CHI,98.0,43.0,28.0,0.378,,,1,1,2024-12-21,2024-12-21,,
22400382,MIL,112.0,44.0,35.0,0.449,,,0,WAS,101.0,47.0,20.0,0.444,,,1,1,2024-12-21,2024-12-21,,
22400383,GSW,113.0,45.0,30.0,0.46,,,0,MIN,103.0,45.0,27.0,0.419,,,1,1,2024-12-21,2024-12-21,,
22400384,NYK,104.0,42.0,24.0,0.437,,,0,NOP,93.0,45.0,23.0,0.41,,,1,1,2024-12-21,2024-12-21,,
22400385,DAL,113.0,43.0,25.0,0.455,,,0,LAC,97.0,40.0,18.0,0.42,,,1,1,2024-12-21,2024-12-21,,
22400386,SAS,114.0,49.0,33.0,0.473,,,0,POR,94.0,44.0,21.0,0.396,,,1,1,2024-12-21,2024-12-21,,
22400387,DET,133.0,35.0,31.0,0.551,,,0,PHX,125.0,35.0,30.0,0.577,,,1,1,2024-12-21,2024-12-21,,
22400388,HOU,114.0,53.0,18.0,0.449,,,0,TOR,110.0,42.0,33.0,0.457,,,1,1,2024-12-22,2024-12-22,,
22400389,IND,122.0,50.0,36.0,0.581,,,0,SAC,95.0,47.0,21.0,0.365,,,1,1,2024-12-22,2024-12-22,,
