TEAM_ABBREVIATION_TEAM0,GAME_DATE,ELO_TEAM0,SCORE_TEAM0,IS_HOME_TEAM0,TEAM_ORDER_TEAM0,TEAM_ABBREVIATION_TEAM1,ELO_TEAM1,SCORE_TEAM1,IS_HOME_TEAM1,TEAM_ORDER_TEAM1
BRK,2025-01-02,1386.925411,113,0,0,MIA,1558.935299,115,0,1
BRK,2025-01-02,1386.925411,113,0,0,BRK,1386.925411,113,1,1
BRK,2025-01-02,1386.925411,113,0,0,MIL,1556.238422,110,0,1
BRK,2025-01-02,1386.925411,113,0,0,BOS,1672.790553,118,1,1
BRK,2025-01-02,1386.925411,113,0,0,MIN,1581.819671,115,0,1
BRK,2025-01-02,1386.925411,113,0,0,LAC,1546.32065,98,1,1
BRK,2025-01-02,1386.925411,113,0,0,OKC,1726.316442,116,0,1
MIN,2025-01-02,1581.819671,115,1,0,PHI,1482.178788,105,1,1
MIN,2025-01-02,1581.819671,115,1,0,GSW,1529.045115,139,0,1
MIN,2025-01-02,1581.819671,115,1,0,POR,1328.544999,106,1,1
MIN,2025-01-02,1581.819671,115,1,0,LAL,1525.376006,114,0,1
MIN,2025-01-02,1581.819671,115,1,0,IND,1530.533171,128,1,1
MIN,2025-01-02,1581.819671,115,1,0,MIA,1558.935299,115,0,1
MIN,2025-01-02,1581.819671,115,1,0,BRK,1386.925411,113,1,1
MIN,2025-01-02,1581.819671,115,1,0,MIL,1556.238422,110,0,1
MIN,2025-01-02,1581.819671,115,1,0,BOS,1672.790553,118,1,1
MIN,2025-01-02,1581.819671,115,1,0,MIN,1581.819671,115,0,1
MIN,2025-01-02,1581.819671,115,1,0,LAC,1546.32065,98,1,1
MIN,2025-01-02,1581.819671,115,1,0,OKC,1726.316442,116,0,1
BOS,2025-01-02,1672.790553,118,0,0,PHI,1482.178788,105,1,1
BOS,2025-01-02,1672.790553,118,0,0,GSW,1529.045115,139,0,1
BOS,2025-01-02,1672.790553,118,0,0,POR,1328.544999,106,1,1
BOS,2025-01-02,1672.790553,118,0,0,LAL,1525.376006,114,0,1
BOS,2025-01-02,1672.790553,118,0,0,IND,1530.533171,128,1,1
BOS,2025-01-02,1672.790553,118,0,0,MIA,1558.935299,115,0,1
BOS,2025-01-02,1672.790553,118,0,0,BRK,1386.925411,113,1,1
BOS,2025-01-02,1672.790553,118,0,0,MIL,1556.238422,110,0,1
BOS,2025-01-02,1672.790553,118,0,0,BOS,1672.790553,118,1,1
BOS,2025-01-02,1672.790553,118,0,0,MIN,1581.819671,115,0,1
BOS,2025-01-02,1672.790553,118,0,0,LAC,1546.32065,98,1,1
BOS,2025-01-02,1672.790553,118,0,0,OKC,1726.316442,116,0,1
OKC,2025-01-02,1726.316442,116,1,0,PHI,1482.178788,105,1,1
OKC,2025-01-02,1726.316442,116,1,0,GSW,1529.045115,139,0,1
OKC,2025-01-02,1726.316442,116,1,0,POR,1328.544999,106,1,1
OKC,2025-01-02,1726.316442,116,1,0,LAL,1525.376006,114,0,1
OKC,2025-01-02,1726.316442,116,1,0,IND,1530.533171,128,1,1
OKC,2025-01-02,1726.316442,116,1,0,MIA,1558.935299,115,0,1
OKC,2025-01-02,1726.316442,116,1,0,BRK,1386.925411,113,1,1
OKC,2025-01-02,1726.316442,116,1,0,MIL,1556.238422,110,0,1
OKC,2025-01-02,1726.316442,116,1,0,BOS,1672.790553,118,1,1
OKC,2025-01-02,1726.316442,116,1,0,MIN,1581.819671,115,0,1
OKC,2025-01-02,1726.316442,116,1,0,LAC,1546.32065,98,1,1
OKC,2025-01-02,1726.316442,116,1,0,OKC,1726.316442,116,0,1
LAC,2025-01-02,1546.32065,98,0,0,PHI,1482.178788,105,1,1
LAC,2025-01-02,1546.32065,98,0,0,GSW,1529.045115,139,0,1
LAC,2025-01-02,1546.32065,98,0,0,POR,1328.544999,106,1,1
LAC,2025-01-02,1546.32065,98,0,0,LAL,1525.376006,114,0,1
LAC,2025-01-02,1546.32065,98,0,0,IND,1530.533171,128,1,1
LAC,2025-01-02,1546.32065,98,0,0,MIA,1558.935299,115,0,1
LAC,2025-01-02,1546.32065,98,0,0,BRK,1386.925411,113,1,1
LAC,2025-01-02,1546.32065,98,0,0,MIL,1556.238422,110,0,1
LAC,2025-01-02,1546.32065,98,0,0,BOS,1672.790553,118,1,1
LAC,2025-01-02,1546.32065,98,0,0,MIN,1581.819671,115,0,1
LAC,2025-01-02,1546.32065,98,0,0,LAC,1546.32065,98,1,1
LAC,2025-01-02,1546.32065,98,0,0,OKC,1726.316442,116,0,1
DAL,2025-01-03,1605.147307,122,1,0,CLE,1683.389596,134,1,1
DAL,2025-01-03,1605.147307,122,1,0,DAL,1605.147307,122,0,1
DAL,2025-01-03,1605.147307,122,1,0,SAS,1473.688067,113,1,1
DAL,2025-01-03,1605.147307,122,1,0,DEN,1600.081938,110,0,1
DAL,2025-01-03,1605.147307,122,1,0,CHO,1302.418945,94,1,1
DAL,2025-01-03,1605.147307,122,1,0,DET,1437.738433,98,0,1
DAL,2025-01-03,1605.147307,122,1,0,BOS,1678.568159,109,1,1
DAL,2025-01-03,1605.147307,122,1,0,HOU,1599.671752,86,0,1
DAL,2025-01-03,1605.147307,122,1,0,ATL,1505.74005,102,1,1
DAL,2025-01-03,1605.147307,122,1,0,LAL,1527.62602,119,0,1
DAL,2025-01-03,1605.147307,122,1,0,WAS,1276.005412,120,1,1
DAL,2025-01-03,1605.147307,122,1,0,NOP,1333.172128,132,0,1
DAL,2025-01-03,1605.147307,122,1,0,NYK,1663.238015,107,1,1
DAL,2025-01-03,1605.147307,122,1,0,OKC,1730.456086,117,0,1
DAL,2025-01-03,1605.147307,122,1,0,MEM,1582.42262,133,1,1
DAL,2025-01-03,1605.147307,122,1,0,SAC,1489.272845,138,0,1
DAL,2025-01-03,1605.147307,122,1,0,ORL,1538.910625,106,1,1
DAL,2025-01-03,1605.147307,122,1,0,TOR,1337.295649,97,0,1
CLE,2025-01-03,1683.389596,134,0,0,CLE,1683.389596,134,1,1
CLE,2025-01-03,1683.389596,134,0,0,DAL,1605.147307,122,0,1
CLE,2025-01-03,1683.389596,134,0,0,SAS,1473.688067,113,1,1
CLE,2025-01-03,1683.389596,134,0,0,DEN,1600.081938,110,0,1
CLE,2025-01-03,1683.389596,134,0,0,CHO,1302.418945,94,1,1
CLE,2025-01-03,1683.389596,134,0,0,DET,1437.738433,98,0,1
CLE,2025-01-03,1683.389596,134,0,0,BOS,1678.568159,109,1,1
CLE,2025-01-03,1683.389596,134,0,0,HOU,1599.671752,86,0,1
CLE,2025-01-03,1683.389596,134,0,0,ATL,1505.74005,102,1,1
CLE,2025-01-03,1683.389596,134,0,0,LAL,1527.62602,119,0,1
CLE,2025-01-03,1683.389596,134,0,0,WAS,1276.005412,120,1,1
CLE,2025-01-03,1683.389596,134,0,0,NOP,1333.172128,132,0,1
CLE,2025-01-03,1683.389596,134,0,0,NYK,1663.238015,107,1,1
CLE,2025-01-03,1683.389596,134,0,0,OKC,1730.456086,117,0,1
CLE,2025-01-03,1683.389596,134,0,0,MEM,1582.42262,133,1,1
CLE,2025-01-03,1683.389596,134,0,0,SAC,1489.272845,138,0,1
CLE,2025-01-03,1683.389596,134,0,0,ORL,1538.910625,106,1,1
CLE,2025-01-03,1683.389596,134,0,0,TOR,1337.295649,97,0,1
DEN,2025-01-03,1600.081938,110,1,0,CLE,1683.389596,134,1,1
DEN,2025-01-03,1600.081938,110,1,0,DAL,1605.147307,122,0,1
DEN,2025-01-03,1600.081938,110,1,0,SAS,1473.688067,113,1,1
DEN,2025-01-03,1600.081938,110,1,0,DEN,1600.081938,110,0,1
DEN,2025-01-03,1600.081938,110,1,0,CHO,1302.418945,94,1,1
DEN,2025-01-03,1600.081938,110,1,0,DET,1437.738433,98,0,1
DEN,2025-01-03,1600.081938,110,1,0,BOS,1678.568159,109,1,1
DEN,2025-01-03,1600.081938,110,1,0,HOU,1599.671752,86,0,1
DEN,2025-01-03,1600.081938,110,1,0,ATL,1505.74005,102,1,1
DEN,2025-01-03,1600.081938,110,1,0,LAL,1527.62602,119,0,1
DEN,2025-01-03,1600.081938,110,1,0,WAS,1276.005412,120,1,1
DEN,2025-01-03,1600.081938,110,1,0,NOP,1333.172128,132,0,1
DEN,2025-01-03,1600.081938,110,1,0,NYK,1663.238015,107,1,1
DEN,2025-01-03,1600.081938,110,1,0,OKC,1730.456086,117,0,1
DEN,2025-01-03,1600.081938,110,1,0,MEM,1582.42262,133,1,1
DEN,2025-01-03,1600.081938,110,1,0,SAC,1489.272845,138,0,1
DEN,2025-01-03,1600.081938,110,1,0,ORL,1538.910625,106,1,1
DEN,2025-01-03,1600.081938,110,1,0,TOR,1337.295649,97,0,1
SAS,2025-01-03,1473.688067,113,0,0,CLE,1683.389596,134,1,1
SAS,2025-01-03,1473.688067,113,0,0,DAL,1605.147307,122,0,1
SAS,2025-01-03,1473.688067,113,0,0,SAS,1473.688067,113,1,1
SAS,2025-01-03,1473.688067,113,0,0,DEN,1600.081938,110,0,1
SAS,2025-01-03,1473.688067,113,0,0,CHO,1302.418945,94,1,1
SAS,2025-01-03,1473.688067,113,0,0,DET,1437.738433,98,0,1
SAS,2025-01-03,1473.688067,113,0,0,BOS,1678.568159,109,1,1
SAS,2025-01-03,1473.688067,113,0,0,HOU,1599.671752,86,0,1
SAS,2025-01-03,1473.688067,113,0,0,ATL,1505.74005,102,1,1
SAS,2025-01-03,1473.688067,113,0,0,LAL,1527.62602,119,0,1
SAS,2025-01-03,1473.688067,113,0,0,WAS,1276.005412,120,1,1
SAS,2025-01-03,1473.688067,113,0,0,NOP,1333.172128,132,0,1
SAS,2025-01-03,1473.688067,113,0,0,NYK,1663.238015,107,1,1
SAS,2025-01-03,1473.688067,113,0,0,OKC,1730.456086,117,0,1
SAS,2025-01-03,1473.688067,113,0,0,MEM,1582.42262,133,1,1
SAS,2025-01-03,1473.688067,113,0,0,SAC,1489.272845,138,0,1
SAS,2025-01-03,1473.688067,113,0,0,ORL,1538.910625,106,1,1
SAS,2025-01-03,1473.688067,113,0,0,TOR,1337.295649,97,0,1
DET,2025-01-03,1437.738433,98,1,0,CLE,1683.389596,134,1,1
DET,2025-01-03,1437.738433,98,1,0,DAL,1605.147307,122,0,1
DET,2025-01-03,1437.738433,98,1,0,SAS,1473.688067,113,1,1
DET,2025-01-03,1437.738433,98,1,0,DEN,1600.081938,110,0,1
DET,2025-01-03,1437.738433,98,1,0,CHO,1302.418945,94,1,1
DET,2025-01-03,1437.738433,98,1,0,DET,1437.738433,98,0,1
DET,2025-01-03,1437.738433,98,1,0,BOS,1678.568159,109,1,1
DET,2025-01-03,1437.738433,98,1,0,HOU,1599.671752,86,0,1
DET,2025-01-03,1437.738433,98,1,0,ATL,1505.74005,102,1,1
DET,2025-01-03,1437.738433,98,1,0,LAL,1527.62602,119,0,1
DET,2025-01-03,1437.738433,98,1,0,WAS,1276.005412,120,1,1
DET,2025-01-03,1437.738433,98,1,0,NOP,1333.172128,132,0,1
DET,2025-01-03,1437.738433,98,1,0,NYK,1663.238015,107,1,1
DET,2025-01-03,1437.738433,98,1,0,OKC,1730.456086,117,0,1
DET,2025-01-03,1437.738433,98,1,0,MEM,1582.42262,133,1,1
DET,2025-01-03,1437.738433,98,1,0,SAC,1489.272845,138,0,1
DET,2025-01-03,1437.738433,98,1,0,ORL,1538.910625,106,1,1
DET,2025-01-03,1437.738433,98,1,0,TOR,1337.295649,97,0,1
CHO,2025-01-03,1302.418945,94,0,0,CLE,1683.389596,134,1,1
CHO,2025-01-03,1302.418945,94,0,0,DAL,1605.147307,122,0,1
CHO,2025-01-03,1302.418945,94,0,0,SAS,1473.688067,113,1,1
CHO,2025-01-03,1302.418945,94,0,0,DEN,1600.081938,110,0,1
CHO,2025-01-03,1302.418945,94,0,0,CHO,1302.418945,94,1,1
CHO,2025-01-03,1302.418945,94,0,0,DET,1437.738433,98,0,1
CHO,2025-01-03,1302.418945,94,0,0,BOS,1678.568159,109,1,1
CHO,2025-01-03,1302.418945,94,0,0,HOU,1599.671752,86,0,1
CHO,2025-01-03,1302.418945,94,0,0,ATL,1505.74005,102,1,1
CHO,2025-01-03,1302.418945,94,0,0,LAL,1527.62602,119,0,1
CHO,2025-01-03,1302.418945,94,0,0,WAS,1276.005412,120,1,1
CHO,2025-01-03,1302.418945,94,0,0,NOP,1333.172128,132,0,1
CHO,2025-01-03,1302.418945,94,0,0,NYK,1663.238015,107,1,1
CHO,2025-01-03,1302.418945,94,0,0,OKC,1730.456086,117,0,1
CHO,2025-01-03,1302.418945,94,0,0,MEM,1582.42262,133,1,1
CHO,2025-01-03,1302.418945,94,0,0,SAC,1489.272845,138,0,1
CHO,2025-01-03,1302.418945,94,0,0,ORL,1538.910625,106,1,1
CHO,2025-01-03,1302.418945,94,0,0,TOR,1337.295649,97,0,1
HOU,2025-01-03,1599.671752,86,1,0,CLE,1683.389596,134,1,1
HOU,2025-01-03,1599.671752,86,1,0,DAL,1605.147307,122,0,1
HOU,2025-01-03,1599.671752,86,1,0,SAS,1473.688067,113,1,1
HOU,2025-01-03,1599.671752,86,1,0,DEN,1600.081938,110,0,1
HOU,2025-01-03,1599.671752,86,1,0,CHO,1302.418945,94,1,1
HOU,2025-01-03,1599.671752,86,1,0,DET,1437.738433,98,0,1
HOU,2025-01-03,1599.671752,86,1,0,BOS,1678.568159,109,1,1
HOU,2025-01-03,1599.671752,86,1,0,HOU,1599.671752,86,0,1
HOU,2025-01-03,1599.671752,86,1,0,ATL,1505.74005,102,1,1
HOU,2025-01-03,1599.671752,86,1,0,LAL,1527.62602,119,0,1
HOU,2025-01-03,1599.671752,86,1,0,WAS,1276.005412,120,1,1
HOU,2025-01-03,1599.671752,86,1,0,NOP,1333.172128,132,0,1
HOU,2025-01-03,1599.671752,86,1,0,NYK,1663.238015,107,1,1
HOU,2025-01-03,1599.671752,86,1,0,OKC,1730.456086,117,0,1
HOU,2025-01-03,1599.671752,86,1,0,MEM,1582.42262,133,1,1
HOU,2025-01-03,1599.671752,86,1,0,SAC,1489.272845,138,0,1
HOU,2025-01-03,1599.671752,86,1,0,ORL,1538.910625,106,1,1
HOU,2025-01-03,1599.671752,86,1,0,TOR,1337.295649,97,0,1
BOS,2025-01-03,1678.568159,109,0,0,CLE,1683.389596,134,1,1
BOS,2025-01-03,1678.568159,109,0,0,DAL,1605.147307,122,0,1
BOS,2025-01-03,1678.568159,109,0,0,SAS,1473.688067,113,1,1
BOS,2025-01-03,1678.568159,109,0,0,DEN,1600.081938,110,0,1
BOS,2025-01-03,1678.568159,109,0,0,CHO,1302.418945,94,1,1
BOS,2025-01-03,1678.568159,109,0,0,DET,1437.738433,98,0,1
BOS,2025-01-03,1678.568159,109,0,0,BOS,1678.568159,109,1,1
BOS,2025-01-03,1678.568159,109,0,0,HOU,1599.671752,86,0,1
BOS,2025-01-03,1678.568159,109,0,0,ATL,1505.74005,102,1,1
BOS,2025-01-03,1678.568159,109,0,0,LAL,1527.62602,119,0,1
BOS,2025-01-03,1678.568159,109,0,0,WAS,1276.005412,120,1,1
BOS,2025-01-03,1678.568159,109,0,0,NOP,1333.172128,132,0,1
BOS,2025-01-03,1678.568159,109,0,0,NYK,1663.238015,107,1,1
BOS,2025-01-03,1678.568159,109,0,0,OKC,1730.456086,117,0,1
BOS,2025-01-03,1678.568159,109,0,0,MEM,1582.42262,133,1,1
BOS,2025-01-03,1678.568159,109,0,0,SAC,1489.272845,138,0,1
BOS,2025-01-03,1678.568159,109,0,0,ORL,1538.910625,106,1,1
BOS,2025-01-03,1678.568159,109,0,0,TOR,1337.295649,97,0,1
LAL,2025-01-03,1527.62602,119,1,0,CLE,1683.389596,134,1,1
LAL,2025-01-03,1527.62602,119,1,0,DAL,1605.147307,122,0,1
LAL,2025-01-03,1527.62602,119,1,0,SAS,1473.688067,113,1,1
LAL,2025-01-03,1527.62602,119,1,0,DEN,1600.081938,110,0,1
LAL,2025-01-03,1527.62602,119,1,0,CHO,1302.418945,94,1,1
LAL,2025-01-03,1527.62602,119,1,0,DET,1437.738433,98,0,1
LAL,2025-01-03,1527.62602,119,1,0,BOS,1678.568159,109,1,1
LAL,2025-01-03,1527.62602,119,1,0,HOU,1599.671752,86,0,1
LAL,2025-01-03,1527.62602,119,1,0,ATL,1505.74005,102,1,1
LAL,2025-01-03,1527.62602,119,1,0,LAL,1527.62602,119,0,1
LAL,2025-01-03,1527.62602,119,1,0,WAS,1276.005412,120,1,1
LAL,2025-01-03,1527.62602,119,1,0,NOP,1333.172128,132,0,1
LAL,2025-01-03,1527.62602,119,1,0,NYK,1663.238015,107,1,1
LAL,2025-01-03,1527.62602,119,1,0,OKC,1730.456086,117,0,1
LAL,2025-01-03,1527.62602,119,1,0,MEM,1582.42262,133,1,1
LAL,2025-01-03,1527.62602,119,1,0,SAC,1489.272845,138,0,1
LAL,2025-01-03,1527.62602,119,1,0,ORL,1538.910625,106,1,1
LAL,2025-01-03,1527.62602,119,1,0,TOR,1337.295649,97,0,1
ATL,2025-01-03,1505.74005,102,0,0,CLE,1683.389596,134,1,1
ATL,2025-01-03,1505.74005,102,0,0,DAL,1605.147307,122,0,1
ATL,2025-01-03,1505.74005,102,0,0,SAS,1473.688067,113,1,1
ATL,2025-01-03,1505.74005,102,0,0,DEN,1600.081938,110,0,1
ATL,2025-01-03,1505.74005,102,0,0,CHO,1302.418945,94,1,1
ATL,2025-01-03,1505.74005,102,0,0,DET,1437.738433,98,0,1
ATL,2025-01-03,1505.74005,102,0,0,BOS,1678.568159,109,1,1
ATL,2025-01-03,1505.74005,102,0,0,HOU,1599.671752,86,0,1
ATL,2025-01-03,1505.74005,102,0,0,ATL,1505.74005,102,1,1
ATL,2025-01-03,1505.74005,102,0,0,LAL,1527.62602,119,0,1
ATL,2025-01-03,1505.74005,102,0,0,WAS,1276.005412,120,1,1
ATL,2025-01-03,1505.74005,102,0,0,NOP,1333.172128,132,0,1
ATL,2025-01-03,1505.74005,102,0,0,NYK,1663.238015,107,1,1
ATL,2025-01-03,1505.74005,102,0,0,OKC,1730.456086,117,0,1
ATL,2025-01-03,1505.74005,102,0,0,MEM,1582.42262,133,1,1
ATL,2025-01-03,1505.74005,102,0,0,SAC,1489.272845,138,0,1
ATL,2025-01-03,1505.74005,102,0,0,ORL,1538.910625,106,1,1
ATL,2025-01-03,1505.74005,102,0,0,TOR,1337.295649,97,0,1
NOP,2025-01-03,1333.172128,132,1,0,CLE,1683.389596,134,1,1
NOP,2025-01-03,1333.172128,132,1,0,DAL,1605.147307,122,0,1
NOP,2025-01-03,1333.172128,132,1,0,SAS,1473.688067,113,1,1
NOP,2025-01-03,1333.172128,132,1,0,DEN,1600.081938,110,0,1
NOP,2025-01-03,1333.172128,132,1,0,CHO,1302.418945,94,1,1
NOP,2025-01-03,1333.172128,132,1,0,DET,1437.738433,98,0,1
NOP,2025-01-03,1333.172128,132,1,0,BOS,1678.568159,109,1,1
NOP,2025-01-03,1333.172128,132,1,0,HOU,1599.671752,86,0,1
NOP,2025-01-03,1333.172128,132,1,0,ATL,1505.74005,102,1,1
NOP,2025-01-03,1333.172128,132,1,0,LAL,1527.62602,119,0,1
NOP,2025-01-03,1333.172128,132,1,0,WAS,1276.005412,120,1,1
NOP,2025-01-03,1333.172128,132,1,0,NOP,1333.172128,132,0,1
NOP,2025-01-03,1333.172128,132,1,0,NYK,1663.238015,107,1,1
NOP,2025-01-03,1333.172128,132,1,0,OKC,1730.456086,117,0,1
NOP,2025-01-03,1333.172128,132,1,0,MEM,1582.42262,133,1,1
NOP,2025-01-03,1333.172128,132,1,0,SAC,1489.272845,138,0,1
NOP,2025-01-03,1333.172128,132,1,0,ORL,1538.910625,106,1,1
NOP,2025-01-03,1333.172128,132,1,0,TOR,1337.295649,97,0,1
WAS,2025-01-03,1276.005412,120,0,0,CLE,1683.389596,134,1,1
WAS,2025-01-03,1276.005412,120,0,0,DAL,1605.147307,122,0,1
WAS,2025-01-03,1276.005412,120,0,0,SAS,1473.688067,113,1,1
WAS,2025-01-03,1276.005412,120,0,0,DEN,1600.081938,110,0,1
WAS,2025-01-03,1276.005412,120,0,0,CHO,1302.418945,94,1,1
WAS,2025-01-03,1276.005412,120,0,0,DET,1437.738433,98,0,1
WAS,2025-01-03,1276.005412,120,0,0,BOS,1678.568159,109,1,1
WAS,2025-01-03,1276.005412,120,0,0,HOU,1599.671752,86,0,1
WAS,2025-01-03,1276.005412,120,0,0,ATL,1505.74005,102,1,1
WAS,2025-01-03,1276.005412,120,0,0,LAL,1527.62602,119,0,1
WAS,2025-01-03,1276.005412,120,0,0,WAS,1276.005412,120,1,1
WAS,2025-01-03,1276.005412,120,0,0,NOP,1333.172128,132,0,1
WAS,2025-01-03,1276.005412,120,0,0,NYK,1663.238015,107,1,1
WAS,2025-01-03,1276.005412,120,0,0,OKC,1730.456086,117,0,1
WAS,2025-01-03,1276.005412,120,0,0,MEM,1582.42262,133,1,1
WAS,2025-01-03,1276.005412,120,0,0,SAC,1489.272845,138,0,1
WAS,2025-01-03,1276.005412,120,0,0,ORL,1538.910625,106,1,1
WAS,2025-01-03,1276.005412,120,0,0,TOR,1337.295649,97,0,1
OKC,2025-01-03,1730.456086,117,1,0,CLE,1683.389596,134,1,1
OKC,2025-01-03,1730.456086,117,1,0,DAL,1605.147307,122,0,1
OKC,2025-01-03,1730.456086,117,1,0,SAS,1473.688067,113,1,1
OKC,2025-01-03,1730.456086,117,1,0,DEN,1600.081938,110,0,1
OKC,2025-01-03,1730.456086,117,1,0,CHO,1302.418945,94,1,1
OKC,2025-01-03,1730.456086,117,1,0,DET,1437.738433,98,0,1
OKC,2025-01-03,1730.456086,117,1,0,BOS,1678.568159,109,1,1
OKC,2025-01-03,1730.456086,117,1,0,HOU,1599.671752,86,0,1
OKC,2025-01-03,1730.456086,117,1,0,ATL,1505.74005,102,1,1
OKC,2025-01-03,1730.456086,117,1,0,LAL,1527.62602,119,0,1
OKC,2025-01-03,1730.456086,117,1,0,WAS,1276.005412,120,1,1
OKC,2025-01-03,1730.456086,117,1,0,NOP,1333.172128,132,0,1
OKC,2025-01-03,1730.456086,117,1,0,NYK,1663.238015,107,1,1
OKC,2025-01-03,1730.456086,117,1,0,OKC,1730.456086,117,0,1
OKC,2025-01-03,1730.456086,117,1,0,MEM,1582.42262,133,1,1
OKC,2025-01-03,1730.456086,117,1,0,SAC,1489.272845,138,0,1
OKC,2025-01-03,1730.456086,117,1,0,ORL,1538.910625,106,1,1
OKC,2025-01-03,1730.456086,117,1,0,TOR,1337.295649,97,0,1
NYK,2025-01-03,1663.238015,107,0,0,CLE,1683.389596,134,1,1
NYK,2025-01-03,1663.238015,107,0,0,DAL,1605.147307,122,0,1
NYK,2025-01-03,1663.238015,107,0,0,SAS,1473.688067,113,1,1
NYK,2025-01-03,1663.238015,107,0,0,DEN,1600.081938,110,0,1
NYK,2025-01-03,1663.238015,107,0,0,CHO,1302.418945,94,1,1
NYK,2025-01-03,1663.238015,107,0,0,DET,1437.738433,98,0,1
NYK,2025-01-03,1663.238015,107,0,0,BOS,1678.568159,109,1,1
NYK,2025-01-03,1663.238015,107,0,0,HOU,1599.671752,86,0,1
NYK,2025-01-03,1663.238015,107,0,0,ATL,1505.74005,102,1,1
NYK,2025-01-03,1663.238015,107,0,0,LAL,1527.62602,119,0,1
NYK,2025-01-03,1663.238015,107,0,0,WAS,1276.005412,120,1,1
NYK,2025-01-03,1663.238015,107,0,0,NOP,1333.172128,132,0,1
NYK,2025-01-03,1663.238015,107,0,0,NYK,1663.238015,107,1,1
NYK,2025-01-03,1663.238015,107,0,0,OKC,1730.456086,117,0,1
NYK,2025-01-03,1663.238015,107,0,0,MEM,1582.42262,133,1,1
NYK,2025-01-03,1663.238015,107,0,0,SAC,1489.272845,138,0,1
NYK,2025-01-03,1663.238015,107,0,0,ORL,1538.910625,106,1,1
NYK,2025-01-03,1663.238015,107,0,0,TOR,1337.295649,97,0,1
SAC,2025-01-03,1489.272845,138,1,0,CLE,1683.389596,134,1,1
SAC,2025-01-03,1489.272845,138,1,0,DAL,1605.147307,122,0,1
SAC,2025-01-03,1489.272845,138,1,0,SAS,1473.688067,113,1,1
SAC,2025-01-03,1489.272845,138,1,0,DEN,1600.081938,110,0,1
SAC,2025-01-03,1489.272845,138,1,0,CHO,1302.418945,94,1,1
SAC,2025-01-03,1489.272845,138,1,0,DET,1437.738433,98,0,1
SAC,2025-01-03,1489.272845,138,1,0,BOS,1678.568159,109,1,1
SAC,2025-01-03,1489.272845,138,1,0,HOU,1599.671752,86,0,1
SAC,2025-01-03,1489.272845,138,1,0,ATL,1505.74005,102,1,1
SAC,2025-01-03,1489.272845,138,1,0,LAL,1527.62602,119,0,1
SAC,2025-01-03,1489.272845,138,1,0,WAS,1276.005412,120,1,1
SAC,2025-01-03,1489.272845,138,1,0,NOP,1333.172128,132,0,1
SAC,2025-01-03,1489.272845,138,1,0,NYK,1663.238015,107,1,1
SAC,2025-01-03,1489.272845,138,1,0,OKC,1730.456086,117,0,1
SAC,2025-01-03,1489.272845,138,1,0,MEM,1582.42262,133,1,1
SAC,2025-01-03,1489.272845,138,1,0,SAC,1489.272845,138,0,1
SAC,2025-01-03,1489.272845,138,1,0,ORL,1538.910625,106,1,1
SAC,2025-01-03,1489.272845,138,1,0,TOR,1337.295649,97,0,1
MEM,2025-01-03,1582.42262,133,0,0,CLE,1683.389596,134,1,1
MEM,2025-01-03,1582.42262,133,0,0,DAL,1605.147307,122,0,1
MEM,2025-01-03,1582.42262,133,0,0,SAS,1473.688067,113,1,1
MEM,2025-01-03,1582.42262,133,0,0,DEN,1600.081938,110,0,1
MEM,2025-01-03,1582.42262,133,0,0,CHO,1302.418945,94,1,1
MEM,2025-01-03,1582.42262,133,0,0,DET,1437.738433,98,0,1
MEM,2025-01-03,1582.42262,133,0,0,BOS,1678.568159,109,1,1
MEM,2025-01-03,1582.42262,133,0,0,HOU,1599.671752,86,0,1
MEM,2025-01-03,1582.42262,133,0,0,ATL,1505.74005,102,1,1
MEM,2025-01-03,1582.42262,133,0,0,LAL,1527.62602,119,0,1
MEM,2025-01-03,1582.42262,133,0,0,WAS,1276.005412,120,1,1
MEM,2025-01-03,1582.42262,133,0,0,NOP,1333.172128,132,0,1
MEM,2025-01-03,1582.42262,133,0,0,NYK,1663.238015,107,1,1
MEM,2025-01-03,1582.42262,133,0,0,OKC,1730.456086,117,0,1
MEM,2025-01-03,1582.42262,133,0,0,MEM,1582.42262,133,1,1
MEM,2025-01-03,1582.42262,133,0,0,SAC,1489.272845,138,0,1
MEM,2025-01-03,1582.42262,133,0,0,ORL,1538.910625,106,1,1
MEM,2025-01-03,1582.42262,133,0,0,TOR,1337.295649,97,0,1
TOR,2025-01-03,1337.295649,97,1,0,CLE,1683.389596,134,1,1
TOR,2025-01-03,1337.295649,97,1,0,DAL,1605.147307,122,0,1
TOR,2025-01-03,1337.295649,97,1,0,SAS,1473.688067,113,1,1
TOR,2025-01-03,1337.295649,97,1,0,DEN,1600.081938,110,0,1
TOR,2025-01-03,1337.295649,97,1,0,CHO,1302.418945,94,1,1
TOR,2025-01-03,1337.295649,97,1,0,DET,1437.738433,98,0,1
TOR,2025-01-03,1337.295649,97,1,0,BOS,1678.568159,109,1,1
TOR,2025-01-03,1337.295649,97,1,0,HOU,1599.671752,86,0,1
TOR,2025-01-03,1337.295649,97,1,0,ATL,1505.74005,102,1,1
TOR,2025-01-03,1337.295649,97,1,0,LAL,1527.62602,119,0,1
TOR,2025-01-03,1337.295649,97,1,0,WAS,1276.005412,120,1,1
TOR,2025-01-03,1337.295649,97,1,0,NOP,1333.172128,132,0,1
TOR,2025-01-03,1337.295649,97,1,0,NYK,1663.238015,107,1,1
